"SA2_MAIN","SA2_NAME","variable","value"
115011296,"West Pennant Hills","Russian",29
115021297,"Dural - Kenthurst - Wisemans Ferry","Russian",21
115021298,"Galston - Laughtondale","Russian",10
115031299,"Bilpin - Colo - St Albans","Russian",0
115031300,"Kurrajong Heights - Ebenezer","Russian",7
115041301,"Pitt Town - McGraths Hill","Russian",3
115041302,"Rouse Hill - Beaumont Hills","Russian",29
116011303,"Blacktown (East) - Kings Park","Russian",35
116011304,"Blacktown (North) - Marayong","Russian",31
116011305,"Blacktown (South)","Russian",52
116011306,"Doonside - Woodcroft","Russian",47
116011307,"Lalor Park - Kings Langley","Russian",80
116011308,"Seven Hills - Toongabbie","Russian",42
116021309,"Glenwood","Russian",44
116021310,"Parklea - Kellyville Ridge","Russian",84
116021311,"Quakers Hill - Acacia Gardens","Russian",45
116021312,"Riverstone - Marsden Park","Russian",20
116031313,"Bidwill - Hebersham - Emerton","Russian",3
116031314,"Glendenning Dean Park","Russian",7
116031315,"Hassall Grove - Plumpton","Russian",6
116031316,"Lethbridge Park - Tregear","Russian",11
116031317,"Mount Druitt - Whalan","Russian",22
116031318,"Prospect Reservoir","Russian",0
116031319,"Rooty Hill - Minchinbury","Russian",21
117011320,"Banksmeadow","Russian",0
117011321,"Botany","Russian",63
117011322,"Mascot - Eastlakes","Russian",323
117011323,"Pagewood - Hillsdale - Daceyville","Russian",124
117011324,"Port Botany Industrial","Russian",0
117011325,"Sydney Airport","Russian",0
117021326,"Marrickville","Russian",46
117021327,"Petersham - Stanmore","Russian",23
117021328,"Sydenham - Tempe - St Peters","Russian",4
117031329,"Darlinghurst","Russian",29
117031330,"Erskineville - Alexandria","Russian",87
117031331,"Glebe - Forest Lodge","Russian",46
117031332,"Newtown - Camperdown - Darlington","Russian",56
117031333,"Potts Point - Woolloomooloo","Russian",120
117031334,"Pyrmont - Ultimo","Russian",143
117031335,"Redfern - Chippendale","Russian",272
117031336,"Surry Hills","Russian",178
117031337,"Sydney - Haymarket - The Rocks","Russian",91
117031338,"Waterloo - Beaconsfield","Russian",825
118011339,"Bondi - Tamarama - Bronte","Russian",464
118011340,"Bondi Beach - North Bondi","Russian",391
118011341,"Bondi Junction - Waverly","Russian",369
118011342,"Centennial Park","Russian",0
118011343,"Double Bay - Bellevue Hill","Russian",170
118011344,"Dover Heights","Russian",400
118011345,"Paddington - Moore Park","Russian",44
118011346,"Rose Bay - Vaucluse - Watsons Bay","Russian",140
118011347,"Woollahra","Russian",40
118021348,"Coogee - Clovelly","Russian",270
118021349,"Kensington - Kingsford","Russian",250
118021350,"Malabar - La Perouse - Chifley","Russian",196
118021351,"Maroubra","Russian",584
118021352,"Randwick","Russian",493
119011353,"Bankstown","Russian",44
119011354,"Bass Hill - Georges Hall","Russian",27
119011355,"Chullora","Russian",0
119011356,"Condell Park","Russian",16
119011357,"Greenacre - Mount Lewis","Russian",34
119011358,"Padstow","Russian",29
119011359,"Panania - Milperra - Picnic Point","Russian",17
119011360,"Revesby","Russian",18
119011361,"Yagoona - Birrong","Russian",38
119021362,"Belmore - Belfield","Russian",27
119021363,"Canterbury (South) - Campsie","Russian",36
119021364,"Kingsgrove (North) - Earlwood","Russian",25
119021365,"Lakemba - Wiley Park","Russian",5
119021366,"Punchbowl","Russian",19
119021367,"Roselands","Russian",5
119031368,"Hurstville","Russian",24
119031369,"Mortdale - Penshurst","Russian",64
119031370,"Narwee - Beverly Hills","Russian",32
119031371,"Oatley - Hurstville Grove","Russian",7
119031372,"Peakhurst - Lugarno","Russian",37
119031373,"Riverwood","Russian",12
119031374,"South Hurstville - Blakehurst","Russian",94
119041375,"Arncliffe - Bardwell Valley","Russian",33
119041376,"Bexley","Russian",87
119041377,"Kingsgrove (South) - Bardwell Park","Russian",27
119041378,"Kogarah","Russian",106
119041379,"Kogarah Bay - Carlton - Allawah","Russian",153
119041380,"Monterey - Brighton-le-Sands - Kyeemagh","Russian",107
119041381,"Rockdale - Banksia","Russian",144
119041382,"Sans Souci - Ramsgate","Russian",118
120011383,"Concord - Mortlake - Cabarita","Russian",60
120011384,"Concord West - North Strathfield","Russian",80
120011385,"Drummoyne - Rodd Point","Russian",36
120011386,"Five Dock - Abbotsford","Russian",53
120021387,"Balmain","Russian",7
120021388,"Leichhardt - Annandale","Russian",59
120021389,"Lilyfield - Rozelle","Russian",24
120031390,"Ashfield","Russian",86
120031391,"Burwood - Croydon","Russian",115
120031392,"Canterbury (North) - Ashbury","Russian",3
120031393,"Croydon Park - Enfield","Russian",72
120031394,"Dulwich Hill - Lewisham","Russian",28
120031395,"Haberfield - Summer Hill","Russian",11
120031396,"Homebush","Russian",69
120031397,"Strathfield","Russian",163
121011398,"Chatswood (East) - Artarmon","Russian",104
121011399,"Chatswood (West) - Lane Cove North","Russian",130
121011400,"Lane Cove - Greenwich","Russian",74
121011401,"St Leonards - Naremburn","Russian",46
121011402,"Willoughby - Castle Cove - Northbridge","Russian",34
121021403,"Asquith - Mount Colah","Russian",73
121021404,"Berowra - Brooklyn - Cowan","Russian",26
121021405,"Hornsby - Waitara","Russian",249
121021406,"Normanhurst - Thornleigh - Westleigh","Russian",58
121031407,"Gordon - Killara","Russian",59
121031408,"Lindfield - Roseville","Russian",37
121031409,"Pymble","Russian",59
121031410,"St Ives","Russian",58
121031411,"Turramurra","Russian",45
121031412,"Wahroonga - Warrawee","Russian",22
121041413,"Cremorne - Cammeray","Russian",75
121041414,"Crows Nest - Waverton","Russian",75
121041415,"Mosman","Russian",75
121041416,"Neutral Bay - Kirribilli","Russian",85
121041417,"North Sydney - Lavender Bay","Russian",35
122011418,"Balgowlah - Clontarf - Seaforth","Russian",42
122011419,"Manly - Fairlight","Russian",40
122021420,"Avalon - Palm Beach","Russian",5
122021421,"Bayview - Elanora Heights","Russian",3
122021422,"Newport - Bilgola","Russian",13
122021423,"Warriewood - Mona Vale","Russian",47
122031424,"Beacon Hill - Narraweena","Russian",27
122031425,"Cromer","Russian",10
122031426,"Dee Why - North Curl Curl","Russian",95
122031427,"Forestville - Killarney Heights","Russian",31
122031428,"Frenchs Forest - Belrose","Russian",37
122031429,"Freshwater - Brookvale","Russian",35
122031430,"Manly Vale - Allambie Heights","Russian",20
122031431,"Narrabeen - Collaroy","Russian",21
122031432,"Terrey Hills - Duffys Forest","Russian",3
123011433,"Camden - Ellis Lane","Russian",0
123011434,"Elderslie - Harrington Park","Russian",19
123011435,"Mount Annan - Currans Hill","Russian",51
123021436,"Bradbury - Wedderburn","Russian",24
123021437,"Campbelltown - Woodbine","Russian",30
123021438,"Claymore - Eagle Vale - Raby","Russian",31
123021439,"Holsworthy Military Area","Russian",0
123021440,"Ingleburn - Denham Court","Russian",41
123021441,"Leumeah - Minto Heights","Russian",55
123021442,"Macquarie Fields - Glenfield","Russian",78
123021443,"Minto - St Andrews","Russian",6
123021444,"Rosemeadow - Glen Alpine","Russian",44
123031446,"Douglas Park - Appin","Russian",4
123031447,"Picton - Tahmoor - Buxton","Russian",14
123031448,"The Oaks - Oakdale","Russian",4
124011449,"Blackheath - Megalong Valley","Russian",7
124011450,"Blaxland - Warrimoo - Lapstone","Russian",60
124011451,"Blue Mountains - North","Russian",0
124011452,"Katoomba - Leura","Russian",14
124011453,"Lawson - Hazelbrook - Linden","Russian",28
124011454,"Springwood - Winmalee","Russian",18
124011455,"Wentworth Falls","Russian",6
124021456,"Blue Mountains - South","Russian",0
124031457,"Cambridge Park","Russian",15
124031458,"Castlereagh - Cranebrook","Russian",5
124031459,"Emu Plains - Leonay","Russian",10
124031460,"Glenmore Park - Regentville","Russian",7
124031461,"Jamisontown - South Penrith","Russian",3
124031462,"Kingswood - Werrington","Russian",20
124031463,"Mulgoa - Luddenham - Orchard Hills","Russian",7
124031464,"Penrith","Russian",20
124031465,"Warragamba - Silverdale","Russian",8
124041466,"Richmond - Clarendon","Russian",3
124041467,"Windsor - Bligh Park","Russian",6
124041468,"Yarramundi - Londonderry","Russian",0
124051469,"Erskine Park","Russian",3
124051470,"St Clair","Russian",17
124051471,"St Marys - Colyton","Russian",30
125011472,"Auburn","Russian",112
125011473,"Homebush Bay - Silverwater","Russian",22
125011474,"Lidcombe - Regents Park","Russian",215
125011475,"Rookwood Cemetery","Russian",0
125021476,"Carlingford","Russian",71
125021477,"Ermington - Rydalmere","Russian",41
125021478,"Oatlands - Dundas Valley","Russian",51
125031479,"Chester Hill - Sefton","Russian",34
125031480,"Fairfield - East","Russian",37
125031481,"Granville - Clyde","Russian",38
125031482,"Greystanes - Pemulwuy","Russian",38
125031483,"Guildford - South Granville","Russian",27
125031484,"Guildford West - Merrylands West","Russian",44
125031485,"Merrylands - Holroyd","Russian",73
125031486,"Smithfield Industrial","Russian",0
125031487,"Yennora Industrial","Russian",0
125041488,"Girraween - Westmead","Russian",37
125041489,"North Parramatta","Russian",94
125041490,"North Rocks","Russian",16
125041491,"Northmead","Russian",55
125041492,"Parramatta - Rosehill","Russian",30
125041493,"Toongabbie - Constitution Hill","Russian",33
125041494,"Winston Hills","Russian",47
126011495,"Epping - North Epping","Russian",93
126011496,"Pennant Hills - Cheltenham","Russian",84
126021497,"Eastwood - Denistone","Russian",81
126021498,"Gladesville - Huntleys Point","Russian",26
126021499,"Hunters Hill - Woolwich","Russian",49
126021500,"Macquarie Park - Marsfield","Russian",59
126021501,"North Ryde - East Ryde","Russian",30
126021502,"Ryde - Putney","Russian",65
126021503,"West Ryde - Meadowbank","Russian",84
127011504,"Ashcroft - Busby - Miller","Russian",6
127011505,"Badgerys Creek - Greendale","Russian",13
127011506,"Cobbitty - Leppington","Russian",13
127011507,"Green Valley - Cecil Hills","Russian",20
127011508,"Hoxton Park - Horningsea Park","Russian",9
127021509,"Bonnyrigg Heights - Bonnyrigg","Russian",21
127021510,"Bossley Park - Abbotsbury","Russian",50
127021511,"Cabramatta - Lansvale","Russian",167
127021512,"Cabramatta West - Mount Pritchard","Russian",26
127021513,"Canley Vale - Canley Heights","Russian",80
127021514,"Edensor Park","Russian",7
127021515,"Fairfield","Russian",23
127021516,"Fairfield - West","Russian",30
127021517,"Greenfield Park - Prairiewood","Russian",21
127021518,"Horsley Park - Kemps Creek","Russian",3
127021519,"Smithfield - Wetherill Park","Russian",35
127021520,"St Johns Park - Wakeley","Russian",24
127021521,"Wetherill Park Industrial","Russian",0
127031522,"Casula","Russian",25
127031523,"Chipping Norton - Moorebank","Russian",22
127031524,"Holsworthy - Wattle Grove","Russian",25
127031525,"Liverpool - Warwick Farm","Russian",49
127031526,"Prestons - Lurnea","Russian",45
128011527,"Caringbah - Lilli Pilli","Russian",92
128011528,"Cronulla - Kurnell - Bundeena","Russian",98
128011529,"Gymea - Grays Point","Russian",42
128011530,"Miranda - Yowie Bay","Russian",92
128011531,"Sylvania - Taren Point","Russian",61
128021532,"Engadine - Loftus","Russian",38
128021533,"Heathcote - Waterfall","Russian",9
128021534,"Illawong - Alfords Point","Russian",11
128021535,"Menai - Lucas Heights - Woronora","Russian",35
128021536,"Oyster Bay - Como - Jannali","Russian",53
128021537,"Royal National Park","Russian",0
128021538,"Sutherland - Kirrawee","Russian",167
102011028,"Avoca Beach - Copacabana","Samoan",0
102011029,"Box Head - MacMasters Beach","Samoan",0
102011030,"Calga - Kulnura","Samoan",0
102011031,"Erina - Green Point","Samoan",0
102011032,"Gosford - Springfield","Samoan",6
102011033,"Kariong","Samoan",3
102011034,"Kincumber - Picketts Valley","Samoan",0
102011035,"Narara","Samoan",0
102011036,"Niagara Park - Lisarow","Samoan",0
102011037,"Point Clare - Koolewong","Samoan",0
102011038,"Saratoga - Davistown","Samoan",0
102011039,"Terrigal - North Avoca","Samoan",0
102011040,"Umina - Booker Bay - Patonga","Samoan",7
102011041,"Wamberal - Forresters Beach","Samoan",0
102011042,"Woy Woy - Blackwall","Samoan",0
102011043,"Wyoming","Samoan",3
102021044,"Bateau Bay - Killarney Vale","Samoan",10
103011061,"Oberon","Samoan",0
103031070,"Lithgow","Samoan",0
103031071,"Lithgow Region","Samoan",0
103031075,"Wollangambe - Wollemi","Samoan",0
107041147,"Helensburgh","Samoan",4
115011290,"Baulkham Hills (East)","Samoan",6
115011291,"Baulkham Hills (West) - Bella Vista","Samoan",3
115011292,"Castle Hill","Samoan",0
115011293,"Cherrybrook","Samoan",0
115011294,"Glenhaven","Samoan",0
115011295,"Kellyville","Samoan",3
115011296,"West Pennant Hills","Samoan",0
115021297,"Dural - Kenthurst - Wisemans Ferry","Samoan",3
115021298,"Galston - Laughtondale","Samoan",0
115031299,"Bilpin - Colo - St Albans","Samoan",0
115031300,"Kurrajong Heights - Ebenezer","Samoan",4
115041301,"Pitt Town - McGraths Hill","Samoan",0
115041302,"Rouse Hill - Beaumont Hills","Samoan",7
116011303,"Blacktown (East) - Kings Park","Samoan",72
116011304,"Blacktown (North) - Marayong","Samoan",112
116011305,"Blacktown (South)","Samoan",128
116011306,"Doonside - Woodcroft","Samoan",135
116011307,"Lalor Park - Kings Langley","Samoan",47
116011308,"Seven Hills - Toongabbie","Samoan",85
116021309,"Glenwood","Samoan",11
116021310,"Parklea - Kellyville Ridge","Samoan",24
116021311,"Quakers Hill - Acacia Gardens","Samoan",71
116021312,"Riverstone - Marsden Park","Samoan",7
116031313,"Bidwill - Hebersham - Emerton","Samoan",843
116031314,"Glendenning Dean Park","Samoan",66
116031315,"Hassall Grove - Plumpton","Samoan",352
116031316,"Lethbridge Park - Tregear","Samoan",817
116031317,"Mount Druitt - Whalan","Samoan",509
116031318,"Prospect Reservoir","Samoan",0
116031319,"Rooty Hill - Minchinbury","Samoan",255
117011320,"Banksmeadow","Samoan",0
117011321,"Botany","Samoan",4
117011322,"Mascot - Eastlakes","Samoan",31
117011323,"Pagewood - Hillsdale - Daceyville","Samoan",3
117011324,"Port Botany Industrial","Samoan",0
117011325,"Sydney Airport","Samoan",0
117021326,"Marrickville","Samoan",34
117021327,"Petersham - Stanmore","Samoan",7
117021328,"Sydenham - Tempe - St Peters","Samoan",7
117031329,"Darlinghurst","Samoan",0
117031330,"Erskineville - Alexandria","Samoan",11
117031331,"Glebe - Forest Lodge","Samoan",0
117031332,"Newtown - Camperdown - Darlington","Samoan",7
117031333,"Potts Point - Woolloomooloo","Samoan",3
117031334,"Pyrmont - Ultimo","Samoan",11
117031335,"Redfern - Chippendale","Samoan",12
117031336,"Surry Hills","Samoan",3
117031337,"Sydney - Haymarket - The Rocks","Samoan",6
117031338,"Waterloo - Beaconsfield","Samoan",10
118011339,"Bondi - Tamarama - Bronte","Samoan",0
118011340,"Bondi Beach - North Bondi","Samoan",3
118011341,"Bondi Junction - Waverly","Samoan",3
118011342,"Centennial Park","Samoan",0
118011343,"Double Bay - Bellevue Hill","Samoan",3
118011344,"Dover Heights","Samoan",0
118011345,"Paddington - Moore Park","Samoan",0
118011346,"Rose Bay - Vaucluse - Watsons Bay","Samoan",0
118011347,"Woollahra","Samoan",0
118021348,"Coogee - Clovelly","Samoan",6
118021349,"Kensington - Kingsford","Samoan",4
118021350,"Malabar - La Perouse - Chifley","Samoan",11
118021351,"Maroubra","Samoan",20
118021352,"Randwick","Samoan",8
119011353,"Bankstown","Samoan",290
119011354,"Bass Hill - Georges Hall","Samoan",98
119011355,"Chullora","Samoan",0
119011356,"Condell Park","Samoan",69
119011357,"Greenacre - Mount Lewis","Samoan",78
119011358,"Padstow","Samoan",25
119011359,"Panania - Milperra - Picnic Point","Samoan",43
119011360,"Revesby","Samoan",39
119011361,"Yagoona - Birrong","Samoan",135
119021362,"Belmore - Belfield","Samoan",52
119021363,"Canterbury (South) - Campsie","Samoan",43
119021364,"Kingsgrove (North) - Earlwood","Samoan",34
119021365,"Lakemba - Wiley Park","Samoan",145
119021366,"Punchbowl","Samoan",252
119021367,"Roselands","Samoan",42
119031368,"Hurstville","Samoan",25
119031369,"Mortdale - Penshurst","Samoan",26
119031370,"Narwee - Beverly Hills","Samoan",28
119031371,"Oatley - Hurstville Grove","Samoan",8
119031372,"Peakhurst - Lugarno","Samoan",28
119031373,"Riverwood","Samoan",27
119031374,"South Hurstville - Blakehurst","Samoan",6
119041375,"Arncliffe - Bardwell Valley","Samoan",19
119041376,"Bexley","Samoan",42
119041377,"Kingsgrove (South) - Bardwell Park","Samoan",25
119041378,"Kogarah","Samoan",17
119041379,"Kogarah Bay - Carlton - Allawah","Samoan",10
119041380,"Monterey - Brighton-le-Sands - Kyeemagh","Samoan",19
119041381,"Rockdale - Banksia","Samoan",42
119041382,"Sans Souci - Ramsgate","Samoan",6
120011383,"Concord - Mortlake - Cabarita","Samoan",3
120011384,"Concord West - North Strathfield","Samoan",0
120011385,"Drummoyne - Rodd Point","Samoan",0
120011386,"Five Dock - Abbotsford","Samoan",6
120021387,"Balmain","Samoan",3
120021388,"Leichhardt - Annandale","Samoan",7
120021389,"Lilyfield - Rozelle","Samoan",3
120031390,"Ashfield","Samoan",13
120031391,"Burwood - Croydon","Samoan",8
120031392,"Canterbury (North) - Ashbury","Samoan",15
120031393,"Croydon Park - Enfield","Samoan",23
120031394,"Dulwich Hill - Lewisham","Samoan",14
120031395,"Haberfield - Summer Hill","Samoan",9
120031396,"Homebush","Samoan",10
120031397,"Strathfield","Samoan",13
121011398,"Chatswood (East) - Artarmon","Samoan",7
121011399,"Chatswood (West) - Lane Cove North","Samoan",3
121011400,"Lane Cove - Greenwich","Samoan",6
121011401,"St Leonards - Naremburn","Samoan",0
121011402,"Willoughby - Castle Cove - Northbridge","Samoan",0
121021403,"Asquith - Mount Colah","Samoan",10
121021404,"Berowra - Brooklyn - Cowan","Samoan",3
121021405,"Hornsby - Waitara","Samoan",6
121021406,"Normanhurst - Thornleigh - Westleigh","Samoan",6
121031407,"Gordon - Killara","Samoan",0
121031408,"Lindfield - Roseville","Samoan",0
121031409,"Pymble","Samoan",0
121031410,"St Ives","Samoan",0
121031411,"Turramurra","Samoan",0
121031412,"Wahroonga - Warrawee","Samoan",7
121041413,"Cremorne - Cammeray","Samoan",3
121041414,"Crows Nest - Waverton","Samoan",0
121041415,"Mosman","Samoan",0
121041416,"Neutral Bay - Kirribilli","Samoan",0
121041417,"North Sydney - Lavender Bay","Samoan",0
122011418,"Balgowlah - Clontarf - Seaforth","Samoan",0
122011419,"Manly - Fairlight","Samoan",0
122021420,"Avalon - Palm Beach","Samoan",0
122021421,"Bayview - Elanora Heights","Samoan",0
122021422,"Newport - Bilgola","Samoan",0
122021423,"Warriewood - Mona Vale","Samoan",3
122031424,"Beacon Hill - Narraweena","Samoan",6
122031425,"Cromer","Samoan",0
122031426,"Dee Why - North Curl Curl","Samoan",28
122031427,"Forestville - Killarney Heights","Samoan",0
122031428,"Frenchs Forest - Belrose","Samoan",9
122031429,"Freshwater - Brookvale","Samoan",10
122031430,"Manly Vale - Allambie Heights","Samoan",4
122031431,"Narrabeen - Collaroy","Samoan",0
122031432,"Terrey Hills - Duffys Forest","Samoan",0
123011433,"Camden - Ellis Lane","Samoan",5
123011434,"Elderslie - Harrington Park","Samoan",17
123011435,"Mount Annan - Currans Hill","Samoan",43
123021436,"Bradbury - Wedderburn","Samoan",449
123021437,"Campbelltown - Woodbine","Samoan",179
123021438,"Claymore - Eagle Vale - Raby","Samoan",695
123021439,"Holsworthy Military Area","Samoan",0
123021440,"Ingleburn - Denham Court","Samoan",241
123021441,"Leumeah - Minto Heights","Samoan",201
123021442,"Macquarie Fields - Glenfield","Samoan",578
123021443,"Minto - St Andrews","Samoan",444
123021444,"Rosemeadow - Glen Alpine","Samoan",259
123031446,"Douglas Park - Appin","Samoan",4
123031447,"Picton - Tahmoor - Buxton","Samoan",0
123031448,"The Oaks - Oakdale","Samoan",0
124011449,"Blackheath - Megalong Valley","Samoan",0
124011450,"Blaxland - Warrimoo - Lapstone","Samoan",0
124011451,"Blue Mountains - North","Samoan",0
124011452,"Katoomba - Leura","Samoan",8
124011453,"Lawson - Hazelbrook - Linden","Samoan",0
124011454,"Springwood - Winmalee","Samoan",0
124011455,"Wentworth Falls","Samoan",4
124021456,"Blue Mountains - South","Samoan",0
124031457,"Cambridge Park","Samoan",45
124031458,"Castlereagh - Cranebrook","Samoan",20
124031459,"Emu Plains - Leonay","Samoan",7
124031460,"Glenmore Park - Regentville","Samoan",36
124031461,"Jamisontown - South Penrith","Samoan",38
124031462,"Kingswood - Werrington","Samoan",132
124031463,"Mulgoa - Luddenham - Orchard Hills","Samoan",0
124031464,"Penrith","Samoan",29
124031465,"Warragamba - Silverdale","Samoan",3
124041466,"Richmond - Clarendon","Samoan",3
124041467,"Windsor - Bligh Park","Samoan",0
124041468,"Yarramundi - Londonderry","Samoan",0
124051469,"Erskine Park","Samoan",40
124051470,"St Clair","Samoan",128
124051471,"St Marys - Colyton","Samoan",351
125011472,"Auburn","Samoan",44
125011473,"Homebush Bay - Silverwater","Samoan",10
125011474,"Lidcombe - Regents Park","Samoan",129
125011475,"Rookwood Cemetery","Samoan",0
125021476,"Carlingford","Samoan",7
125021477,"Ermington - Rydalmere","Samoan",35
125021478,"Oatlands - Dundas Valley","Samoan",11
125031479,"Chester Hill - Sefton","Samoan",78
125031480,"Fairfield - East","Samoan",133
125031481,"Granville - Clyde","Samoan",63
125031482,"Greystanes - Pemulwuy","Samoan",29
125031483,"Guildford - South Granville","Samoan",70
125031484,"Guildford West - Merrylands West","Samoan",78
125031485,"Merrylands - Holroyd","Samoan",115
125031486,"Smithfield Industrial","Samoan",0
125031487,"Yennora Industrial","Samoan",0
125041488,"Girraween - Westmead","Samoan",40
125041489,"North Parramatta","Samoan",34
125041490,"North Rocks","Samoan",0
125041491,"Northmead","Samoan",11
125041492,"Parramatta - Rosehill","Samoan",50
125041493,"Toongabbie - Constitution Hill","Samoan",71
125041494,"Winston Hills","Samoan",0
126011495,"Epping - North Epping","Samoan",7
126011496,"Pennant Hills - Cheltenham","Samoan",3
126021497,"Eastwood - Denistone","Samoan",6
126021498,"Gladesville - Huntleys Point","Samoan",0
126021499,"Hunters Hill - Woolwich","Samoan",0
126021500,"Macquarie Park - Marsfield","Samoan",0
126021501,"North Ryde - East Ryde","Samoan",0
126021502,"Ryde - Putney","Samoan",3
126021503,"West Ryde - Meadowbank","Samoan",0
127011504,"Ashcroft - Busby - Miller","Samoan",378
127011505,"Badgerys Creek - Greendale","Samoan",7
127011506,"Cobbitty - Leppington","Samoan",8
127011507,"Green Valley - Cecil Hills","Samoan",230
127011508,"Hoxton Park - Horningsea Park","Samoan",188
127021509,"Bonnyrigg Heights - Bonnyrigg","Samoan",147
127021510,"Bossley Park - Abbotsbury","Samoan",64
127021511,"Cabramatta - Lansvale","Samoan",233
127021512,"Cabramatta West - Mount Pritchard","Samoan",212
127021513,"Canley Vale - Canley Heights","Samoan",212
127021514,"Edensor Park","Samoan",32
127021515,"Fairfield","Samoan",94
127021516,"Fairfield - West","Samoan",119
127021517,"Greenfield Park - Prairiewood","Samoan",30
127021518,"Horsley Park - Kemps Creek","Samoan",16
127021519,"Smithfield - Wetherill Park","Samoan",126
127021520,"St Johns Park - Wakeley","Samoan",36
127021521,"Wetherill Park Industrial","Samoan",0
127031522,"Casula","Samoan",160
127031523,"Chipping Norton - Moorebank","Samoan",103
127031524,"Holsworthy - Wattle Grove","Samoan",26
127031525,"Liverpool - Warwick Farm","Samoan",293
127031526,"Prestons - Lurnea","Samoan",352
128011527,"Caringbah - Lilli Pilli","Samoan",0
128011528,"Cronulla - Kurnell - Bundeena","Samoan",17
128011529,"Gymea - Grays Point","Samoan",0
128011530,"Miranda - Yowie Bay","Samoan",10
128011531,"Sylvania - Taren Point","Samoan",4
128021532,"Engadine - Loftus","Samoan",7
128021533,"Heathcote - Waterfall","Samoan",0
128021534,"Illawong - Alfords Point","Samoan",6
128021535,"Menai - Lucas Heights - Woronora","Samoan",5
128021536,"Oyster Bay - Como - Jannali","Samoan",0
128021537,"Royal National Park","Samoan",0
128021538,"Sutherland - Kirrawee","Samoan",3
102011028,"Avoca Beach - Copacabana","Serbian",4
102011029,"Box Head - MacMasters Beach","Serbian",0
102011030,"Calga - Kulnura","Serbian",0
102011031,"Erina - Green Point","Serbian",18
102011032,"Gosford - Springfield","Serbian",13
102011033,"Kariong","Serbian",0
102011034,"Kincumber - Picketts Valley","Serbian",0
102011035,"Narara","Serbian",7
102011036,"Niagara Park - Lisarow","Serbian",5
102011037,"Point Clare - Koolewong","Serbian",7
102011038,"Saratoga - Davistown","Serbian",0
102011039,"Terrigal - North Avoca","Serbian",14
102011040,"Umina - Booker Bay - Patonga","Serbian",11
102011041,"Wamberal - Forresters Beach","Serbian",4
102011042,"Woy Woy - Blackwall","Serbian",3
102011043,"Wyoming","Serbian",3
102021044,"Bateau Bay - Killarney Vale","Serbian",5
103011061,"Oberon","Serbian",3
103031070,"Lithgow","Serbian",7
103031071,"Lithgow Region","Serbian",8
103031075,"Wollangambe - Wollemi","Serbian",0
107041147,"Helensburgh","Serbian",0
115011290,"Baulkham Hills (East)","Serbian",40
115011291,"Baulkham Hills (West) - Bella Vista","Serbian",29
115011292,"Castle Hill","Serbian",58
115011293,"Cherrybrook","Serbian",28
115011294,"Glenhaven","Serbian",0
115011295,"Kellyville","Serbian",56
115011296,"West Pennant Hills","Serbian",21
115021297,"Dural - Kenthurst - Wisemans Ferry","Serbian",34
115021298,"Galston - Laughtondale","Serbian",0
115031299,"Bilpin - Colo - St Albans","Serbian",10
115031300,"Kurrajong Heights - Ebenezer","Serbian",8
115041301,"Pitt Town - McGraths Hill","Serbian",13
115041302,"Rouse Hill - Beaumont Hills","Serbian",34
116011303,"Blacktown (East) - Kings Park","Serbian",194
116011304,"Blacktown (North) - Marayong","Serbian",47
116011305,"Blacktown (South)","Serbian",173
116011306,"Doonside - Woodcroft","Serbian",97
116011307,"Lalor Park - Kings Langley","Serbian",83
116011308,"Seven Hills - Toongabbie","Serbian",81
116021309,"Glenwood","Serbian",27
116021310,"Parklea - Kellyville Ridge","Serbian",40
116021311,"Quakers Hill - Acacia Gardens","Serbian",34
116021312,"Riverstone - Marsden Park","Serbian",31
116031313,"Bidwill - Hebersham - Emerton","Serbian",30
116031314,"Glendenning Dean Park","Serbian",19
116031315,"Hassall Grove - Plumpton","Serbian",81
116031316,"Lethbridge Park - Tregear","Serbian",16
116031317,"Mount Druitt - Whalan","Serbian",61
116031318,"Prospect Reservoir","Serbian",0
116031319,"Rooty Hill - Minchinbury","Serbian",22
117011320,"Banksmeadow","Serbian",0
117011321,"Botany","Serbian",80
117011322,"Mascot - Eastlakes","Serbian",97
117011323,"Pagewood - Hillsdale - Daceyville","Serbian",78
117011324,"Port Botany Industrial","Serbian",0
117011325,"Sydney Airport","Serbian",0
117021326,"Marrickville","Serbian",77
117021327,"Petersham - Stanmore","Serbian",91
117021328,"Sydenham - Tempe - St Peters","Serbian",16
117031329,"Darlinghurst","Serbian",19
117031330,"Erskineville - Alexandria","Serbian",52
117031331,"Glebe - Forest Lodge","Serbian",19
117031332,"Newtown - Camperdown - Darlington","Serbian",53
117031333,"Potts Point - Woolloomooloo","Serbian",36
117031334,"Pyrmont - Ultimo","Serbian",48
117031335,"Redfern - Chippendale","Serbian",51
117031336,"Surry Hills","Serbian",37
117031337,"Sydney - Haymarket - The Rocks","Serbian",19
117031338,"Waterloo - Beaconsfield","Serbian",113
118011339,"Bondi - Tamarama - Bronte","Serbian",39
118011340,"Bondi Beach - North Bondi","Serbian",21
118011341,"Bondi Junction - Waverly","Serbian",12
118011342,"Centennial Park","Serbian",0
118011343,"Double Bay - Bellevue Hill","Serbian",39
118011344,"Dover Heights","Serbian",38
118011345,"Paddington - Moore Park","Serbian",26
118011346,"Rose Bay - Vaucluse - Watsons Bay","Serbian",27
118011347,"Woollahra","Serbian",8
118021348,"Coogee - Clovelly","Serbian",38
